timestamp,level,class,superclass,archetype,lfg_message
2025-02-16 08:41:09,19,assassin,predator,scout,19 assassin LFG
2025-02-16 08:46:48,56,swashbuckler,rogue,fighter,56  swash lfg exp grind or delving into darkness
2025-02-16 08:48:04,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 08:48:23,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 08:50:28,52,illusionist,enchanter,mage,52 illy lfg
2025-02-16 08:50:41,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 08:55:47,52,illusionist,enchanter,mage,52 illy lfg
2025-02-16 08:56:20,50,coercer,enchanter,mage,50 coercer lfg
2025-02-16 09:05:22,53,unknown,unknown,unknown,53 Cocer LFG
2025-02-16 09:06:37,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:08:33,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:10:02,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 09:12:53,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 09:13:05,52,coercer,enchanter,mage,52 coercer lfg
2025-02-16 09:13:31,53,defiler,druid,priest,53 defiler lfg
2025-02-16 09:13:38,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:19:04,50,assassin,predator,scout,50 assassin lfg
2025-02-16 09:25:34,52,ranger,predator,scout,52 ranger lfg
2025-02-16 09:30:29,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:30:37,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 09:32:12,52,brigand,rogue,scout,52 brigand lfg
2025-02-16 09:32:19,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:35:37,52,brigand,rogue,scout,52 brigand lfg
2025-02-16 09:37:25,52,ranger,predator,scout,52 ranger lfg
2025-02-16 09:38:18,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:39:07,40,brigand,rogue,scout,40 Brig LFG! :D
2025-02-16 09:39:18,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:39:38,51,troubador,bard,scout,51 troub LFG dof
2025-02-16 09:41:07,52,brigand,rogue,scout,52 brigand lfg
2025-02-16 09:41:12,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:42:02,53,necromancer,summoner,mage,53 nec lfg 
2025-02-16 09:44:44,53,ranger,predator,scout,Ranger 53 lfg
2025-02-16 09:45:29,40,brigand,rogue,scout,40 Brig LFG! :D
2025-02-16 09:45:54,53,necromancer,summoner,mage,53 nec lfg 
2025-02-16 09:49:25,51,illusionist,enchanter,mage,51 illu lfg LT
2025-02-16 09:50:51,31,shadowknight,crusader,fighter,31 sk (tank) lfg ROV or RE
2025-02-16 09:51:49,53,necromancer,summoner,mage,53 nec lfg 
2025-02-16 09:52:26,50,dirge,bard,scout,50 Dirge lfg
2025-02-16 09:52:34,46,dirge,bard,scout,46 dirge lfg
2025-02-16 09:53:32,40,brigand,rogue,scout,40 Brig LFG! :D
2025-02-16 09:54:29,52,brigand,rogue,scout,52 brigand lfg
2025-02-16 09:54:36,46,dirge,bard,scout,46 dirge lfg
2025-02-16 09:56:42,53,monk,brawler,fighter,53 Monk LFG
2025-02-16 09:57:06,51,conjuror,summoner,mage,51 Conjy LFG
2025-02-16 09:58:01,46,dirge,bard,scout,46 dirge lfg
2025-02-16 09:58:12,36,defiler,druid,priest,36 defiler lfg
2025-02-16 09:58:38,53,necromancer,summoner,mage,53 nec lfg 
2025-02-16 09:58:42,46,dirge,bard,scout,46 dirge lfg
2025-02-16 09:59:05,31,shadowknight,crusader,fighter,sk 31 lfg re or rov
2025-02-16 09:59:45,54,dirge,bard,scout,54 dirge LFG LT quests
2025-02-16 09:59:48,27,brigand,rogue,scout,27 brig lfg
2025-02-16 09:59:53,50,defiler,druid,priest,50 Defiler lfg xp Clefts / HC / Sanc
2025-02-16 10:00:32,50,coercer,enchanter,mage,50 Coey LFG DoF
2025-02-16 10:01:18,46,dirge,bard,scout,46 dirge lfg
2025-02-16 10:01:28,50,mystic,shaman,priest,50 mystic lfg
2025-02-16 10:02:03,51,conjuror,summoner,mage,51 Conjy LFG
2025-02-16 10:02:11,36,berserker,warrior,fighter,36 Zerker or 36 Warlock or 36 Inq or 52 CoEcer LFG
2025-02-16 10:02:33,36,defiler,druid,priest,36 defiler lfg
2025-02-16 10:02:46,46,dirge,bard,scout,46 dirge lfg
2025-02-16 10:02:48,40,brigand,rogue,scout,40 Brig LFG! :D
2025-02-16 10:02:58,31,shadowknight,crusader,fighter,SK 31 LFG RE or ROV
2025-02-16 10:03:21,53,berserker,warrior,fighter,53 berserker lfg
2025-02-16 10:03:54,50,coercer,enchanter,mage,50 Coey LFG DoF
2025-02-16 10:04:02,51,mystic,shaman,priest,51 mystic lfg
2025-02-16 10:04:18,46,dirge,bard,scout,46 dirge lfg
2025-02-16 10:05:12,53,monk,brawler,fighter,53 Monk LFG
2025-02-16 10:05:49,50,coercer,enchanter,mage,50 Coey LFG DoF
2025-02-16 10:06:30,46,dirge,bard,scout,46 dirge lfg
2025-02-16 10:08:27,46,dirge,bard,scout,46 dirge lfg
2025-02-16 10:09:01,50,coercer,enchanter,mage,50 Coey LFG DoF
2025-02-16 11:49:41,51,wizard,sorcerer,mage,51 wizard lfg xp grind
2025-02-16 11:49:48,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 11:50:31,32,conjuror,summoner,mage,32 conj LFG
2025-02-16 11:50:58,46,shadowknight,crusader,fighter,46 SK lfg
2025-02-16 11:51:12,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 11:51:31,51,templar,cleric,priest,51 templar lfg
2025-02-16 11:51:43,47,assassin,predator,scout,47 Assassin LFG
2025-02-16 11:51:50,51,illusionist,enchanter,mage,51 illy lfg
2025-02-16 11:53:03,32,conjuror,summoner,mage,32 conj LFG
2025-02-16 11:55:42,32,warlock,sorcerer,mage,32 warlock lfg
2025-02-16 11:55:49,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 11:56:10,54,necromancer,summoner,mage,54  Necro LFG
2025-02-16 11:57:16,54,necromancer,summoner,mage,54 Necro LFG POF grind 
2025-02-16 11:57:27,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 11:58:07,51,wizard,sorcerer,mage,51 wizard lfg xp 
2025-02-16 11:58:30,53,illusionist,enchanter,mage,53 illy LFG XP
2025-02-16 11:58:37,54,necromancer,summoner,mage,54 Necro LFG POF grind 
2025-02-16 11:58:39,53,necromancer,summoner,mage,53 Necro lfg last 2 mobs for carpet quest
2025-02-16 12:00:22,12,brigand,rogue,scout,12 Brigand lfg
2025-02-16 12:00:56,50,templar,cleric,priest,"50 almost 51 Templar, 36 Conjy LFG"
2025-02-16 12:01:11,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 12:02:46,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 12:04:19,52,wizard,sorcerer,mage,"52 Wiz LFG. Locked: HC, Sanct, Roost"
2025-02-16 12:06:02,29,mystic,shaman,priest,29 mystic lfg
2025-02-16 12:06:26,44,inquisitor,cleric,priest,44 Inquisitor LFG
2025-02-16 12:06:31,47,wizard,sorcerer,mage,47 Wizard LFG
2025-02-16 12:06:38,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 12:07:20,32,conjuror,summoner,mage,32 conj LFG
2025-02-16 12:08:03,52,coercer,enchanter,mage,52 Coercer LFG
2025-02-16 12:08:07,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:08:07,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:09:00,37,inquisitor,cleric,priest,37 Inquisitor lfg
2025-02-16 12:15:52,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:16:24,54,conjuror,summoner,mage,54 Conjy LFG
2025-02-16 12:17:35,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 12:17:51,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 12:18:39,54,conjuror,summoner,mage,54 Conjy LFG
2025-02-16 12:19:42,51,necromancer,summoner,mage,51 necro lfg carpet quest last named
2025-02-16 12:19:54,13,mystic,shaman,priest,13 Mystic lfg
2025-02-16 12:20:08,53,warden,druid,priest,53 warden lfg XP or Djinn for carpet
2025-02-16 12:20:54,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:21:21,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 12:21:49,47,wizard,sorcerer,mage,47 Wizard LFG
2025-02-16 12:21:53,51,necromancer,summoner,mage,necro 51 lfg xp or carpet final boss
2025-02-16 12:22:28,51,necromancer,summoner,mage,51 necro lfg carpet quest last named
2025-02-16 12:22:47,52,conjuror,summoner,mage,52 conj lfg
2025-02-16 12:23:48,53,warden,druid,priest,53 warden lfg XP or Djinn for carpet
2025-02-16 12:23:52,55,dirge,bard,scout,55 dirge LFG xp
2025-02-16 12:24:00,41,necromancer,summoner,mage,41  necro lfg 
2025-02-16 12:25:33,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:25:35,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 12:26:02,51,necromancer,summoner,mage,necro 51 lfg
2025-02-16 12:26:09,47,wizard,sorcerer,mage,47 Wizard LFG
2025-02-16 12:26:17,29,mystic,shaman,priest,29 Mystic lfg
2025-02-16 12:26:40,52,inquisitor,cleric,priest,52 inquis lfg
2025-02-16 12:28:21,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:29:26,52,inquisitor,cleric,priest,52 inquis lfg
2025-02-16 12:30:42,51,necromancer,summoner,mage,necro 51 lfg xp/djin for carpet
2025-02-16 12:30:45,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 12:31:10,44,berserker,warrior,fighter,zerker lvl 44 lfg
2025-02-16 12:32:29,53,brigand,rogue,scout,53 Brig  LFG 
2025-02-16 12:32:55,24,brigand,rogue,scout,24 Brig LFG
2025-02-16 12:32:57,53,defiler,druid,priest,53 DEFILER LFG
2025-02-16 12:33:58,44,necromancer,summoner,mage,44.9 necro lfg
2025-02-16 12:34:01,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 12:34:09,13,dirge,bard,scout,13 dirge lfg
2025-02-16 12:34:19,44,berserker,warrior,fighter,zerker lvl 44 lfg
2025-02-16 12:34:33,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 12:34:42,51,necromancer,summoner,mage,necro 51 lfg xp/djin for carpet
2025-02-16 12:35:43,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:38:50,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 12:42:59,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:43:39,24,brigand,rogue,scout,24 Brig LFG
2025-02-16 12:44:26,56,conjuror,summoner,mage,56 conj lfg
2025-02-16 12:45:17,52,warden,druid,priest,52 warden lfg LT./CS
2025-02-16 12:45:58,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 12:47:29,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 12:49:52,52,warden,druid,priest,52 warden lfg LT.CS
2025-02-16 12:50:30,51,ranger,predator,scout,51 durge or ranger lfg roost/hc pst
2025-02-16 12:54:35,46,wizard,sorcerer,mage,46 Wiz LFG prefer speak like dragon in SE
2025-02-16 12:55:12,24,brigand,rogue,scout,24 brig LFG
2025-02-16 12:57:01,56,conjuror,summoner,mage,56 conj lfg
2025-02-16 12:59:50,46,wizard,sorcerer,mage,46 Wiz LFG - Eye for Power / Speak as Dragon
2025-02-16 12:59:56,18,warden,druid,priest,18 Warden lfg
2025-02-16 13:00:13,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 13:00:32,13,dirge,bard,scout,13 dirge lfg BB
2025-02-16 13:00:41,24,brigand,rogue,scout,24 brig LFG
2025-02-16 13:03:20,18,warden,druid,priest,18 Warden lfg
2025-02-16 13:06:03,50,assassin,predator,scout,50 sin lfg
2025-02-16 13:09:54,42,dirge,bard,scout,42  Dirge LFG
2025-02-16 13:11:04,33,coercer,enchanter,mage,33 coerceer lfg
2025-02-16 13:11:07,53,illusionist,enchanter,mage,53 fury and 52 illy LFG
2025-02-16 13:11:33,51,ranger,predator,scout,51 drge or ranger lfg hc/roost pst\
2025-02-16 13:12:29,12,warlock,sorcerer,mage,12 warlock lfg
2025-02-16 13:14:21,29,mystic,shaman,priest,29 mystic lfg
2025-02-16 13:14:54,48,illusionist,enchanter,mage,48 Illu lfg
2025-02-16 13:15:05,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 13:15:29,18,warden,druid,priest,18 Warden Lfg!
2025-02-16 13:18:40,33,coercer,enchanter,mage,33 coercer lfg
2025-02-16 13:18:57,46,wizard,sorcerer,mage,46 Wiz LFG
2025-02-16 13:19:04,56,necromancer,summoner,mage,56 Necro LFG xp farm
2025-02-16 13:20:43,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 13:23:29,40,dirge,bard,scout,40 dirge LFG CT
2025-02-16 13:24:57,13,dirge,bard,scout,13 dirge lfg BB
2025-02-16 13:26:19,54,assassin,predator,scout,54 sin lfg xp
2025-02-16 13:26:49,51,necromancer,summoner,mage,necro 51 lfg last named for carpet
2025-02-16 13:27:23,33,coercer,enchanter,mage,33 coercer lfg
2025-02-16 13:27:30,51,ranger,predator,scout,51 ranger or drge lfg hc/roost or scouring the sands pst
2025-02-16 13:28:27,29,mystic,shaman,priest,29 mystic lfg
2025-02-16 13:28:31,33,coercer,enchanter,mage,33 coercer lfg
2025-02-16 13:30:21,46,wizard,sorcerer,mage,46 Wiz LFG
2025-02-16 13:30:56,52,necromancer,summoner,mage,52 necro lfg
2025-02-16 13:31:51,14,fury,shaman,priest,14 Fury   lfg for WC
2025-02-16 13:35:23,51,necromancer,summoner,mage,necro 51 lfg last named for carpet
2025-02-16 13:35:39,52,fury,shaman,priest,52 fury lfg xp
2025-02-16 13:36:07,51,ranger,predator,scout,51 ranger or drge lfg roost/hc or scouring the sands pst
2025-02-16 13:36:26,51,templar,cleric,priest,51 templar lfg
2025-02-16 13:36:42,12,warlock,sorcerer,mage,12 Warlock lfg
2025-02-16 13:36:54,52,necromancer,summoner,mage,52 necro lfg
2025-02-16 13:36:57,14,fury,shaman,priest,14 Fury   lfg for WC
2025-02-16 13:38:07,56,necromancer,summoner,mage,56 Necro LFG xp farm
2025-02-16 13:38:14,51,necromancer,summoner,mage,necro 51 lfg last named for carpet
2025-02-16 13:39:01,52,warden,druid,priest,52 Warden LFG
2025-02-16 13:39:50,51,necromancer,summoner,mage,necro 51 lfg last named for carpet
2025-02-16 13:42:59,41,brigand,rogue,scout,"41 Brig LFG! :D RV, LS, SS etc."
2025-02-16 13:43:01,51,templar,cleric,priest,51 templar lfg
2025-02-16 13:43:15,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 13:43:52,51,necromancer,summoner,mage,necro 51 lfg last named for carpet
2025-02-16 13:44:14,46,wizard,sorcerer,mage,46 Wiz LFG
2025-02-16 13:45:26,51,ranger,predator,scout,lvl 51 ranger // 21 troubi // 19 inqui // 16 bruiser lfg
2025-02-16 13:46:25,41,brigand,rogue,scout,"41 Brig LFG! :D RV, LS, SS etc."
2025-02-16 13:46:50,22,guardian,warrior,fighter,22 Guard LFG
2025-02-16 13:48:22,51,conjuror,summoner,mage,51 conj LFG
2025-02-16 13:49:26,29,mystic,shaman,priest,29 mystic lfg
2025-02-16 13:49:53,51,templar,cleric,priest,51 templar lfg
2025-02-16 13:50:28,51,illusionist,enchanter,mage,51 Illy lFG
2025-02-16 13:50:58,56,necromancer,summoner,mage,56 Necro LFG xp farm
2025-02-16 13:51:22,17,wizard,sorcerer,mage,"lv 17 temp, 23 berz, 26 wiz, 30 bruiser or 36 sin LFG"
2025-02-16 13:52:39,41,brigand,rogue,scout,"41 Brig LFG! :D RV, LS, SS etc."
2025-02-16 13:52:49,52,illusionist,enchanter,mage,52 Illy and 53 Fury LFG 
2025-02-16 13:54:34,41,brigand,rogue,scout,"41 Brig LFG! :D RV, LS, SS etc."
2025-02-16 13:55:22,53,troubador,bard,scout,53 Troubador LFG
2025-02-16 13:57:42,51,templar,cleric,priest,51 templar lfg
2025-02-16 14:01:44,29,mystic,shaman,priest,29 mystic lfg
2025-02-16 14:02:12,57,necromancer,summoner,mage,57 necro LFG
2025-02-16 14:02:29,53,troubador,bard,scout,53 Troubador LFG
2025-02-16 14:02:54,14,unknown,unknown,unknown,lv 14 dps lfg 
2025-02-16 14:02:58,56,brigand,rogue,scout,56 brig lfg
2025-02-16 14:03:29,51,conjuror,summoner,mage,51 conj LFG
2025-02-16 14:05:29,51,templar,cleric,priest,51 templar lfg
2025-02-16 14:07:06,27,berserker,warrior,fighter,27 zerker lfg
2025-02-16 14:08:00,51,fury,shaman,priest,51 Fury LFG
2025-02-16 14:08:41,53,troubador,bard,scout,53 Troubador LFG
2025-02-16 14:08:43,43,troubador,bard,scout,43 Troub LFG
2025-02-16 14:09:23,51,conjuror,summoner,mage,51 conj LFG
2025-02-16 14:12:36,54,necromancer,summoner,mage,54 necro lfg LT
2025-02-16 14:12:38,51,fury,shaman,priest,51 Fury LFG
2025-02-16 14:12:52,51,illusionist,enchanter,mage,51 ILLUS LFG
2025-02-16 14:13:18,53,brigand,rogue,scout,53 brig lfg
2025-02-16 14:13:28,54,necromancer,summoner,mage,54 necro lfg LT
2025-02-16 14:14:57,53,brigand,rogue,scout,53 brig lfg 
2025-02-16 14:16:40,27,berserker,warrior,fighter,27 zerker lfg
2025-02-16 14:17:43,51,templar,cleric,priest,51 templar lfg
2025-02-16 14:17:58,56,brigand,rogue,scout,56 brig lfg
2025-02-16 14:18:37,51,warlock,sorcerer,mage,51 warlock LFG
2025-02-16 14:21:27,47,necromancer,summoner,mage,47 Warlock and 47 Necro LFG
2025-02-16 14:21:44,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:23:03,18,warden,druid,priest,18 Warden lfg
2025-02-16 14:23:20,51,illusionist,enchanter,mage,51 illy lfg
2025-02-16 14:23:51,52,assassin,predator,scout,52 assassin lfg 
2025-02-16 14:23:52,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:24:45,51,templar,cleric,priest,51 templar lfg
2025-02-16 14:25:39,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:26:45,32,monk,brawler,fighter,32 Monk LFG
2025-02-16 14:27:05,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:28:03,51,troubador,bard,scout,51 warlock or 43 Troub LFG pst
2025-02-16 14:28:18,59,warlock,sorcerer,mage,59 warlock lfg
2025-02-16 14:28:20,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:28:50,18,warden,druid,priest,18 Warden lfg
2025-02-16 14:29:03,53,warlock,sorcerer,mage,53 warlock lfg 
2025-02-16 14:29:39,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:30:12,51,templar,cleric,priest,51 templar lfg
2025-02-16 14:30:26,52,assassin,predator,scout,52 assassin lfg
2025-02-16 14:31:20,53,warlock,sorcerer,mage,53 warlock lfg 
2025-02-16 14:31:23,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:31:59,51,ranger,predator,scout,51 ranger lfg hc/roost or djnn for cq
2025-02-16 14:32:20,51,dirge,bard,scout,51 drge lfg hc/roost or sciouring the sands pst
2025-02-16 14:34:08,18,fury,shaman,priest,18 Fury lfg
2025-02-16 14:34:20,22,illusionist,enchanter,mage,22 illu lfg
2025-02-16 14:34:20,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:35:02,53,warlock,sorcerer,mage,53 warlock lfg 
2025-02-16 14:35:18,51,mystic,shaman,priest,51 mystic lfg
2025-02-16 14:36:18,25,dirge,bard,scout,25 Dirge LFG
2025-02-16 14:37:20,32,warden,druid,priest,32 Warden LFG
2025-02-16 14:39:36,52,unknown,unknown,unknown,52 ass lfg
2025-02-16 14:39:53,51,warden,druid,priest,51 warden lfg xp
2025-02-16 14:40:13,18,warden,druid,priest,18 Warden lfg
2025-02-16 14:40:22,56,illusionist,enchanter,mage,56 illy lfg
2025-02-16 14:40:58,51,fury,shaman,priest,51 Fury LFG
2025-02-16 14:41:24,54,necromancer,summoner,mage,54 necro lfg LT
2025-02-16 14:41:34,53,warlock,sorcerer,mage,53 warlock lfg 
2025-02-16 14:42:23,51,ranger,predator,scout,51 drge or ranger lfg hc/roost or scouring sands pst
2025-02-16 14:42:25,54,necromancer,summoner,mage,54 necro lfg LT
2025-02-16 14:42:28,51,conjuror,summoner,mage,51 conj LFG
2025-02-16 14:42:52,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:43:03,50,defiler,druid,priest,50 Defiler lfg xp
2025-02-16 14:43:19,51,mystic,shaman,priest,51 mystic lfg
2025-02-16 14:43:32,53,warlock,sorcerer,mage,53 warlock lfg 
2025-02-16 14:43:44,33,coercer,enchanter,mage,33 coercer lfg
2025-02-16 14:44:11,54,necromancer,summoner,mage,54 necro lfg LT
2025-02-16 14:44:14,22,illusionist,enchanter,mage,22 illu lfg
2025-02-16 14:45:20,47,assassin,predator,scout,47 sin LFG SE all the way to Naggy or a naggy pull
2025-02-16 14:45:27,53,defiler,druid,priest,53 defiler lfg
2025-02-16 14:45:51,54,necromancer,summoner,mage,54 necro lfg LT
2025-02-16 14:46:27,13,necromancer,summoner,mage,13 necro lfg
2025-02-16 14:46:47,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:47:04,48,swashbuckler,rogue,fighter,48 swashy lfg SE
2025-02-16 14:47:46,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:48:38,32,warden,druid,priest,32 Warden LFG
2025-02-16 14:48:48,33,illusionist,enchanter,mage,33 Illy LFG Varsoon locked
2025-02-16 14:49:27,51,conjuror,summoner,mage,51 conj LFG
2025-02-16 14:49:30,52,unknown,unknown,unknown,52 Cocer LFG
2025-02-16 14:50:06,53,defiler,druid,priest,53 defiler lfg
2025-02-16 14:50:44,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 14:51:26,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 14:51:31,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:51:35,36,defiler,druid,priest,36 (99.2) defiler lfg
2025-02-16 14:52:16,33,coercer,enchanter,mage,33 coercer lfg
2025-02-16 14:52:57,52,assassin,predator,scout,52 assassin lfg
2025-02-16 14:53:09,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 14:53:38,50,defiler,druid,priest,50 Defiler lfg
2025-02-16 14:53:50,51,ranger,predator,scout,51 ranger or drge lfg hc/roost or scouring the sands pst
2025-02-16 14:53:54,18,paladin,crusader,fighter,pally 18 lfg
2025-02-16 14:54:02,53,warlock,sorcerer,mage,53 warlock lfg 
2025-02-16 14:54:28,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 14:54:29,14,mystic,shaman,priest,14 mystic lfg
2025-02-16 14:55:28,32,warden,druid,priest,32 Warden LFG
2025-02-16 14:55:33,13,necromancer,summoner,mage,13 necro lfg
2025-02-16 14:55:49,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 14:56:42,50,warden,druid,priest,50 Warden LFG
2025-02-16 14:57:43,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 14:58:31,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 14:58:36,33,coercer,enchanter,mage,33 coercer lfg
2025-02-16 14:59:03,51,troubador,bard,scout,51 warlock or 43 troub LFG
2025-02-16 14:59:20,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 14:59:20,48,illusionist,enchanter,mage,48 illy lfg
2025-02-16 15:00:02,32,warden,druid,priest,32 Warden LFG
2025-02-16 15:00:13,51,conjuror,summoner,mage,51 conj LFG
2025-02-16 15:00:25,51,warden,druid,priest,51 warden lfg xp
2025-02-16 15:00:27,53,warlock,sorcerer,mage,53 warlock lfg 
2025-02-16 15:00:28,11,shadowknight,crusader,fighter,11 SK LFg
2025-02-16 15:01:11,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 15:01:43,18,fury,shaman,priest,18 fury lfg
2025-02-16 15:02:22,13,necromancer,summoner,mage,13 necro lfg
2025-02-16 15:02:46,33,illusionist,enchanter,mage,33 Illy LFG varsoon locked
2025-02-16 15:02:55,51,troubador,bard,scout,51 warlock or 43 troub LFG
2025-02-16 15:03:33,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 15:03:40,36,coercer,enchanter,mage,36 Coercer LFG
2025-02-16 15:04:10,52,swashbuckler,rogue,fighter,52 swash lfg xp
2025-02-16 15:05:18,53,brigand,rogue,scout,53  Brigand LFG  grind group
2025-02-16 15:05:18,53,defiler,druid,priest,53 defiler lfg
2025-02-16 15:05:46,51,ranger,predator,scout,51 drge or ranger lfg hc/roost or scouring the sands pst
2025-02-16 15:06:31,53,brigand,rogue,scout,53  Brigand LFG  grind group
2025-02-16 15:06:49,48,illusionist,enchanter,mage,48 illy lfg
2025-02-16 15:07:17,47,inquisitor,cleric,priest,Inqui 47 lfg
2025-02-16 15:07:32,32,warden,druid,priest,32 warden and 33 coercer lfg
2025-02-16 17:50:23,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 17:50:42,52,wizard,sorcerer,mage,52 Wiz LFG. Locked: Roost
2025-02-16 17:50:57,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 17:52:26,50,illusionist,enchanter,mage,50 Illy lfg
2025-02-16 17:54:11,53,brigand,rogue,scout,53 brigand lfg
2025-02-16 17:55:31,52,wizard,sorcerer,mage,52 Wiz LFG. Locked: Roost
2025-02-16 17:55:42,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 17:56:27,22,necromancer,summoner,mage,lvl 22 Necro LFG
2025-02-16 17:56:34,53,warlock,sorcerer,mage,53 Warlock lfg
2025-02-16 17:56:39,53,brigand,rogue,scout,53 brig lfg
2025-02-16 17:56:54,51,mystic,shaman,priest,51 mystic lfg
2025-02-16 17:59:30,53,swashbuckler,rogue,fighter,53 swash lfg xp / scouring the sands
2025-02-16 17:59:36,53,brigand,rogue,scout,53 brig lfg
2025-02-16 17:59:41,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 17:59:52,52,dirge,bard,scout,52 Dirge LFG XP
2025-02-16 18:03:05,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 18:03:13,52,wizard,sorcerer,mage,52 Wiz LFG. Locked: Roost
2025-02-16 18:03:14,56,brigand,rogue,scout,56 brig lfg
2025-02-16 18:03:48,51,mystic,shaman,priest,51 mystic lfg
2025-02-16 18:04:48,56,dirge,bard,scout,56 dirge lfg
2025-02-16 18:06:07,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 18:06:41,50,defiler,druid,priest,50 Defiler lfg
2025-02-16 18:08:14,53,swashbuckler,rogue,fighter,53 swash LFG 
2025-02-16 18:09:35,56,dirge,bard,scout,56 dirge lfg
2025-02-16 18:09:58,42,dirge,bard,scout,42 Dirge LFG
2025-02-16 18:10:01,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 18:10:22,57,troubador,bard,scout,57 troub lfg > xp grind.  Please don't make me play alone with my pcock
2025-02-16 18:10:44,54,illusionist,enchanter,mage,54 Illu lfg
2025-02-16 18:10:45,53,warlock,sorcerer,mage,53 Warlock lfg
2025-02-16 18:11:53,50,coercer,enchanter,mage,50 coercer lfg
